OSEBuildingID,CouncilDistrictCode,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),NumberofFloors,YearBuilt,Longitude,BuildingType,PrimaryPropertyType,Neighborhood,DefaultData,Latitude,ComplianceStatus,NumberofBuildings,TotalGHGEmissions,ListOfAllPropertyUseTypes,LargestPropertyUseTypeGFA,LargestPropertyUseType,ENERGYSTARScore,Electricity,NaturalGas,SteamUse,OtherFuelUse,SiteEnergyUse(kBtu)
20028,4.0,65103.0,12449.0,52654.0,4.0,1988.0,-122.30373847999999,Multifamily LR (1-4),Low-Rise Multifamily,NORTHEAST,No,47.66253571,Compliant,1.0,17.035,Multifamily Housing,49089.0,Multifamily Housing,41.5,1.000022608901503,0.0,0.0,0.0,2443727.75
20029,4.0,21499.0,0.0,21499.0,3.0,1921.0,-122.305049815,NonResidential,Residence Hall,NORTHEAST,No,47.662800695,Compliant,1.0,3.7649999999999997,Residence Hall/Dormitory,21499.0,Residence Hall/Dormitory,88.0,1.0000169640342211,0.0,0.0,0.0,539744.84375
20033,4.0,20384.0,0.0,20384.0,2.0,1989.0,-122.30148684,NonResidential,Small- and Mid-Sized Office,NORTHEAST,No,47.664680149999995,Compliant,1.0,14.45,Office,25021.0,Office,15.5,0.9779310699924443,0.022089560181621556,0.0,0.0,1808637.1875
20037,4.0,21528.0,0.0,21528.0,4.0,1960.0,-122.30319082999999,Multifamily LR (1-4),Low-Rise Multifamily,NORTHEAST,No,47.66145428,Compliant,1.0,4.1,Multifamily Housing,21528.0,Multifamily Housing,69.5,1.000021565486468,0.0,0.0,0.0,588324.3125
20047,4.0,39265.0,0.0,39265.0,2.0,1956.0,-122.29959840000001,NonResidential,Retail Store,NORTHEAST,No,47.66310864,Compliant,1.0,48.2,"Non-Refrigerated Warehouse, Office, Other, Retail Store",31905.0,Retail Store,,0.9570584300623032,0.04296172406382227,0.0,0.0,5383513.0
20048,4.0,54284.0,0.0,54284.0,2.0,1956.0,-122.29959840000001,NonResidential,Retail Store,NORTHEAST,No,47.66310864,Compliant,1.0,63.47,"Other, Retail Store",52784.0,Retail Store,17.0,0.9515485155305605,0.04847150340619308,0.0,0.0,6893473.0
20050,4.0,23409.0,0.0,23409.0,1.0,1956.0,-122.29959840000001,NonResidential,Retail Store,NORTHEAST,No,47.66310864,Compliant,1.0,27.23,"Other, Retail Store",21909.0,Retail Store,67.0,0.91812426524636,0.08189488078535838,0.0,0.0,2533162.0
20052,4.0,63153.0,0.0,63153.0,1.0,1997.0,-122.29959840000001,NonResidential,Retail Store,NORTHEAST,No,47.66310864,Compliant,1.0,46.019999999999996,"Non-Refrigerated Warehouse, Other, Retail Store",59396.0,Retail Store,,0.9424847185585505,0.05753578010704905,0.0,0.0,4780799.0
20056,4.0,321333.0,48179.0,273154.0,2.0,1980.0,-122.29863927,Multifamily LR (1-4),Low-Rise Multifamily,NORTHEAST,No,47.66517752,Compliant,1.0,180.705,"Multifamily Housing, Parking",247955.0,Multifamily Housing,94.5,0.6106654581583848,0.3893470643497888,0.0,0.0,7246950.75
20059,4.0,26157.0,0.0,26157.0,3.0,1959.0,-122.30226678,Multifamily LR (1-4),Low-Rise Multifamily,NORTHEAST,No,47.663248069999995,Compliant,1.0,17.345,Multifamily Housing,26157.0,Multifamily Housing,1.0,1.0000201975399798,0.0,0.0,0.0,2487926.75
20066,4.0,24100.0,0.0,24100.0,2.0,1961.0,-122.30133934,NonResidential,Hotel,NORTHEAST,No,47.663938235,Compliant,1.5,46.885000000000005,Hotel,30910.0,Hotel,91.0,0.5150457377940805,0.4849649819708421,0.0,0.0,1597516.375
20067,7.0,33600.0,0.0,33600.0,3.0,1923.0,-122.337432355,NonResidential,Restaurant,DOWNTOWN,No,47.615285130000004,Compliant,1.0,98.08,"Office, Restaurant",19200.0,Restaurant,,0.6758722909100664,0.32414212850718793,0.0,0.0,4473135.0
20068,7.0,39201.0,0.0,39201.0,3.0,1907.0,-122.337418175,Multifamily LR (1-4),Low-Rise Multifamily,DOWNTOWN,No,47.615481575000004,Compliant,1.0,39.6,"Multifamily Housing, Retail Store",22050.0,Multifamily Housing,,0.6773403407474976,0.32267328774470433,0.0,0.0,1811462.3125
20069,7.0,23568.0,0.0,23568.0,3.0,1909.0,-122.338273285,Multifamily LR (1-4),Low-Rise Multifamily,DOWNTOWN,No,47.615730565,Compliant,1.0,24.52,"Multifamily Housing, Retail Store",12331.0,Multifamily Housing,,0.5479178001862905,0.452093371716919,0.0,0.0,881116.65625
20071,7.0,21130.0,0.0,21130.0,3.0,1917.0,-122.34011724,Multifamily LR (1-4),Low-Rise Multifamily,DOWNTOWN,No,47.61345141,Compliant,1.0,65.49,Multifamily Housing,21130.0,Multifamily Housing,87.5,0.1319511835227695,0.8680516886260394,0.0,0.0,1392685.5
20072,7.0,36880.0,0.0,36880.0,6.0,1914.0,-122.339821615,Multifamily MR (5-9),Mid-Rise Multifamily,DOWNTOWN,No,47.61374332,Compliant,1.0,124.28999999999999,Multifamily Housing,36880.0,Multifamily Housing,90.5,0.21394218469431509,0.1105198793412422,0.6755426337684737,0.0,2088741.875
20073,7.0,32356.0,0.0,32356.0,4.0,1927.0,-122.33969786499999,NonResidential,Other,DOWNTOWN,No,47.613724255,Compliant,1.0,57.74,"Bank Branch, Financial Office",25876.0,Financial Office,86.5,0.5790179772222243,0.0,0.4209930753050003,0.0,1580520.875
20082,7.0,61180.0,12960.0,48220.0,7.0,1960.0,-122.33965688999999,NonResidential,Hotel,DOWNTOWN,No,47.618008829999994,Compliant,1.0,115.145,Hotel,61180.0,Hotel,27.5,0.4888199926616694,0.511190058482733,0.0,0.0,3768227.625
20087,7.0,43506.0,11250.0,32256.0,5.0,1978.0,-122.335214905,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,No,47.61535302,Compliant,1.0,89.72,"Office, Parking",32569.0,Office,55.5,0.5496503627361442,0.4503605401099858,0.0,0.0,3233100.75
20094,7.0,179745.0,39504.0,140241.0,23.0,1970.0,-122.33254321000001,Multifamily HR (10+),High-Rise Multifamily,DOWNTOWN,No,47.613004325000006,Compliant,1.0,137.635,"Multifamily Housing, Parking, Swimming Pool",121455.0,Multifamily Housing,11.5,0.7680617104521352,0.23195414783869153,0.0,0.0,7787724.5
20095,6.0,159820.0,0.0,159820.0,3.0,1949.0,-122.39749,Multifamily LR (1-4),Low-Rise Multifamily,BALLARD,No,47.6682292,Compliant,2.5,118.41999999999999,"Multifamily Housing, Parking",159820.0,Multifamily Housing,91.0,0.5961955921612792,0.4038164608900914,0.0,0.0,4625384.75
20100,6.0,60858.0,0.0,60858.0,3.0,1968.0,-122.40029475,Multifamily LR (1-4),Low-Rise Multifamily,BALLARD,No,47.66784337,Compliant,1.0,42.53,Multifamily Housing,60858.0,Multifamily Housing,89.0,0.673131003442163,0.3268824128857413,0.0,0.0,1928620.125
20112,1.0,28033.0,0.0,28033.0,3.0,1990.0,-122.3735215,Multifamily LR (1-4),Low-Rise Multifamily,SOUTHWEST,No,47.581591055,Compliant,1.0,26.025,Multifamily Housing,27923.0,Multifamily Housing,47.5,0.5218564709381619,0.47815419665591147,0.0,0.0,896406.4375
20120,3.0,39816.0,0.0,39816.0,3.0,1986.0,-122.30017565,Multifamily LR (1-4),Low-Rise Multifamily,CENTRAL,No,47.599717835,Compliant,1.0,9.515,Multifamily Housing,39816.0,Multifamily Housing,28.0,1.0000206042691862,0.0,0.0,0.0,1365008.375
20130,6.0,23931.0,0.0,23931.0,2.0,1910.0,-122.32848705,NonResidential,Worship Facility,Northwest,No,47.67572097,Compliant,1.0,17.655,Worship Facility,23931.0,Worship Facility,89.5,0.3429436193750959,0.6570634424338821,0.0,0.0,473497.65625
20132,6.0,21393.0,0.0,21393.0,2.0,1948.0,-122.33308195000001,NonResidential,Worship Facility,Northwest,No,47.674938975,Compliant,1.0,31.91,Worship Facility,21393.0,Worship Facility,58.5,0.3174076390265357,0.6825981619151305,0.0,0.0,829606.6875
20133,2.0,150374.0,0.0,150374.0,6.0,1915.0,-122.32543299999999,Multifamily MR (5-9),Mid-Rise Multifamily,DOWNTOWN,No,47.59888907,Compliant,1.0,301.75,"Multifamily Housing, Office, Restaurant, Retail Store, Social/Meeting Hall, Supermarket/Grocery Store",47814.0,Multifamily Housing,,0.2911904827255005,0.7088155983690175,0.0,0.0,7605538.75
20138,2.0,78005.0,14081.0,63924.0,6.0,2010.0,-122.294634125,Multifamily MR (5-9),Mid-Rise Multifamily,SOUTHEAST,No,47.572989025,Compliant,1.0,36.35,"Multifamily Housing, Parking, Retail Store",59103.0,Multifamily Housing,,0.6951399789727237,0.304874019919302,0.0,0.0,1727815.3125
20140,2.0,20400.0,0.0,20400.0,2.0,1956.0,-122.29208374999999,Multifamily LR (1-4),Low-Rise Multifamily,SOUTHEAST,No,47.572851695,Compliant,2.5,6.76,"Multifamily Housing, Parking",20448.0,Multifamily Housing,38.0,1.0000201775950692,0.0,0.0,0.0,969515.9375
20141,2.0,47560.0,0.0,47560.0,2.0,1990.0,-122.29265914999999,NonResidential,Mixed Use Property,SOUTHEAST,No,47.572563484999996,Compliant,1.0,34.185,"Distribution Center, Non-Refrigerated Warehouse, Office",23146.0,Distribution Center,76.0,0.5272262241048048,0.4727857219878993,0.0,0.0,1187626.8125
20145,3.0,62334.0,5438.5,56895.5,6.0,2006.0,-122.3251804,NonResidential,Senior Care Community,EAST,No,47.60900803,Compliant,1.0,35.675,"Bank Branch, Parking, Senior Care Community",35696.0,Senior Care Community,100.0,0.44114925520269027,0.5588598109669207,0.0,0.0,1089214.125
20152,6.0,28296.0,0.0,28296.0,3.0,1969.0,-122.3548584,Multifamily LR (1-4),Low-Rise Multifamily,LAKE UNION,No,47.65389411,Compliant,1.0,5.62,,,,61.0,1.0000409273898496,0.0,0.0,0.0,806306.0
20153,5.0,41664.0,0.0,41664.0,4.0,1982.0,-122.3281303,Multifamily LR (1-4),Low-Rise Multifamily,NORTH,No,47.69800178,Compliant,1.0,6.71,Multifamily Housing,41644.0,Multifamily Housing,80.0,1.000020442464489,0.0,0.0,0.0,963068.8125
20160,4.0,20960.0,0.0,20960.0,3.0,1930.0,-122.3043507,NonResidential,Residence Hall,NORTHEAST,No,47.661579335,Compliant,1.0,62.47,Residence Hall/Dormitory,20960.0,Residence Hall/Dormitory,,0.23940335597534124,0.7606017783940517,0.0,0.0,1485089.875
20162,7.0,67403.0,0.0,67403.0,7.0,2012.0,-122.33408319,Multifamily MR (5-9),Mid-Rise Multifamily,DOWNTOWN,No,47.6156521,Compliant,1.0,178.755,"Multifamily Housing, Office, Other, Other - Lodging/Residential, Worship Facility",36729.0,Multifamily Housing,,0.36360956120718585,0.6363977561054335,0.0,0.0,4919839.0
20163,7.0,517164.0,72812.5,444351.5,37.0,2008.0,-122.333343095,Multifamily HR (10+),High-Rise Multifamily,DOWNTOWN,No,47.61592195,Compliant,1.0,168.445,"Multifamily Housing, Parking, Personal Services (Health/Beauty, Dry Cleaning, etc), Restaurant",414331.0,Multifamily Housing,88.0,0.8317801429571615,0.16823700060146776,0.0,0.0,11432865.5
20164,7.0,30180.0,0.0,30180.0,5.0,1929.0,-122.335181635,Multifamily MR (5-9),Mid-Rise Multifamily,DOWNTOWN,No,47.616243225,Compliant,1.0,79.66,"Multifamily Housing, Office, Other",36050.0,Multifamily Housing,,0.37183487330691767,0.6281729126009277,0.0,0.0,2215541.25
20166,7.0,28800.0,0.0,28800.0,3.0,1910.0,-122.336117155,NonResidential,University,DOWNTOWN,No,47.616849515,Compliant,1.0,8.59,College/University,28800.0,College/University,,0.8941070103653491,0.10591137235089308,0.0,0.0,724185.6875
20167,7.0,21600.0,0.0,21600.0,2.0,1957.0,-122.33653684499998,NonResidential,K-12 School,DOWNTOWN,No,47.61729239,Compliant,1.0,35.25,K-12 School,21600.0,K-12 School,77.5,0.49716586800943086,0.5028440828834477,0.0,0.0,1168236.875
20168,7.0,22860.0,0.0,22860.0,3.0,1995.0,-122.335408685,NonResidential,K-12 School,DOWNTOWN,No,47.616916215,Compliant,1.0,6.795,K-12 School,22860.0,K-12 School,39.0,1.0000217286339745,0.0,0.0,0.0,975095.8125
20169,6.0,25490.0,0.0,25490.0,4.0,1990.0,-122.3503901,Multifamily LR (1-4),Low-Rise Multifamily,LAKE UNION,No,47.65431137,Compliant,1.0,4.755000000000001,"Multifamily Housing, Parking",25490.0,Multifamily Housing,82.5,1.0000206220130732,0.0,0.0,0.0,681916.9375
20170,2.0,387971.0,45167.5,342803.5,7.0,2010.0,-122.27992320499999,Multifamily MR (5-9),Mid-Rise Multifamily,SOUTHEAST,No,47.536729304999994,Compliant,1.0,259.87,"Multifamily Housing, Restaurant, Retail Store",387971.0,Multifamily Housing,76.5,0.6192231885952112,0.38078974877098565,0.0,0.0,10589481.5
20179,4.0,25137.0,0.0,25137.0,3.0,1966.0,-122.28445825,Multifamily LR (1-4),Low-Rise Multifamily,NORTHEAST,No,47.664148839999996,Compliant,1.0,5.18,Multifamily Housing,25137.0,Multifamily Housing,,1.000020316656331,0.0,0.0,0.0,742924.90625
20182,4.0,26366.0,0.0,26366.0,1.0,1972.0,-122.2741626,NonResidential,Worship Facility,NORTHEAST,No,47.665345575,Compliant,1.0,29.06,"Parking, Worship Facility",26386.0,Worship Facility,89.0,0.40041212919489044,0.5995962873812359,0.0,0.0,839117.9375
20186,1.0,31236.0,0.0,31236.0,4.0,1992.0,-122.37181245,Multifamily LR (1-4),Low-Rise Multifamily,SOUTHWEST,No,47.56938635,Compliant,0.5,6.365,Multifamily Housing,31236.0,Multifamily Housing,76.5,1.0000204679157207,0.0,0.0,0.0,913014.3125
20187,3.0,140759.0,0.0,140759.0,7.0,2005.0,-122.3136481,Multifamily MR (5-9),Mid-Rise Multifamily,EAST,No,47.615637410000005,Compliant,1.0,65.815,"Multifamily Housing, Parking",140759.0,Multifamily Housing,92.0,0.8098890900581265,0.19012741599941727,0.0,0.0,4180283.5
20188,1.0,27119.0,0.0,27119.0,3.0,1999.0,-122.36337125,Multifamily LR (1-4),Low-Rise Multifamily,DELRIDGE,No,47.55355350000001,Compliant,1.0,4.355,Multifamily Housing,22153.0,Multifamily Housing,,1.0000214728954748,0.0,0.0,0.0,624333.59375
20197,2.0,21732.0,0.0,21732.0,2.0,1965.0,-122.2666823,NonResidential,Worship Facility,SOUTHEAST,No,47.543724725000004,Compliant,1.0,22.66,Worship Facility,21732.0,Worship Facility,2.5,0.5668053445301757,0.4332058462644328,0.0,0.0,840534.59375
20198,2.0,43752.0,0.0,43752.0,3.0,1961.0,-122.2743049,Multifamily LR (1-4),Low-Rise Multifamily,SOUTHEAST,Yes,47.545495605,Error - Correct Default Data,1.0,10.395,Multifamily Housing,43752.0,Multifamily Housing,32.5,1.000020621643639,0.0,0.0,0.0,1491151.75
20199,2.0,60270.0,3841.0,56429.0,3.0,1968.0,-122.2748247,Multifamily LR (1-4),Low-Rise Multifamily,SOUTHEAST,No,47.54589444,Compliant,1.0,9.535,"Multifamily Housing, Non-Refrigerated Warehouse, Parking, Residence Hall/Dormitory",53285.0,Multifamily Housing,,1.0000208856550603,0.0,0.0,0.0,1367565.4375
20201,2.0,160561.0,0.0,160561.0,4.0,1968.0,-122.27350495,Multifamily LR (1-4),Low-Rise Multifamily,SOUTHEAST,No,47.541634404999996,Compliant,1.0,214.86,Multifamily Housing,160561.0,Multifamily Housing,92.0,0.3469624866554766,0.653044463785762,0.0,0.0,5790999.25
20207,2.0,34678.0,0.0,34678.0,4.0,1969.0,-122.27043169999999,Multifamily LR (1-4),Low-Rise Multifamily,SOUTHEAST,No,47.539219335,Compliant,1.0,7.905,Multifamily Housing,34678.0,Multifamily Housing,42.5,1.000020679586353,0.0,0.0,0.0,1133364.0625
20209,7.0,22394.0,2555.0,19839.0,4.0,1977.0,-122.39194880000001,Multifamily LR (1-4),Low-Rise Multifamily,MAGNOLIA / QUEEN ANNE,No,47.65388387,Compliant,1.0,5.205,"Multifamily Housing, Parking",22394.0,Multifamily Housing,73.5,1.0000209665302615,0.0,0.0,0.0,746725.84375
20210,3.0,145812.0,0.0,145812.0,6.0,2007.0,-122.32030759999999,Multifamily MR (5-9),Mid-Rise Multifamily,EAST,No,47.62381749,Compliant,1.0,140.275,"Medical Office, Multifamily Housing, Office, Parking, Restaurant",117242.0,Multifamily Housing,,0.5909900924021638,0.40902211298680563,0.0,0.0,5427930.25
20211,6.0,21060.0,0.0,21060.0,1.0,1945.0,-122.38898215,NonResidential,Mixed Use Property,BALLARD,No,47.668418439999996,Compliant,1.0,6.44,"Non-Refrigerated Warehouse, Office, Other, Retail Store",10495.0,Non-Refrigerated Warehouse,,0.7438205113416843,0.2561946658649032,0.0,0.0,342823.29689999996
20212,6.0,20539.0,0.0,20539.0,4.0,1960.0,-122.3879389,NonResidential,Mixed Use Property,BALLARD,No,47.668402015,Compliant,1.0,37.22,"Medical Office, Multifamily Housing, Office, Restaurant, Retail Store",7387.0,Retail Store,,0.6622623906149032,0.3377510165797004,0.0,0.0,1650233.375
20217,4.0,38624.0,0.0,38624.0,1.0,1958.0,-122.26261185000001,SPS-District K-12,K-12 School,NORTHEAST,Yes,47.674213815,Error - Correct Default Data,1.0,37.870000000000005,K-12 School,40779.5,K-12 School,83.0,0.5607021953449448,0.43930886333086056,0.0,0.0,1390311.125
20222,3.0,22874.0,0.0,22874.0,5.0,1985.0,-122.31784415000001,Multifamily MR (5-9),Mid-Rise Multifamily,EAST,No,47.61928364,Compliant,1.0,4.28,Multifamily Housing,22874.0,Multifamily Housing,,1.000021075118135,0.0,0.0,0.0,613875.5625
20223,5.0,21469.0,0.0,21469.0,3.0,1965.0,-122.31225235,Multifamily LR (1-4),Low-Rise Multifamily,NORTH,No,47.720986319999994,Compliant,1.0,3.6950000000000003,Multifamily Housing,21469.0,Multifamily Housing,72.5,1.0000212270859503,0.0,0.0,0.0,529983.25
20224,5.0,50252.0,0.0,50252.0,4.0,1984.0,-122.31207090000001,Multifamily LR (1-4),Low-Rise Multifamily,NORTH,No,47.72142052,Compliant,1.0,15.009999999999998,Multifamily Housing,50252.0,Multifamily Housing,17.0,1.0000229877637759,0.0,0.0,0.0,2153319.5
20228,5.0,22824.0,1172.0,21652.0,3.0,1978.0,-122.35590605,Multifamily LR (1-4),Low-Rise Multifamily,NORTHWEST,No,47.70847152,Compliant,1.0,4.195,"Multifamily Housing, Parking",20480.0,Multifamily Housing,40.0,1.0000212978803622,0.0,0.0,0.0,601585.6875
20230,5.0,57338.0,7104.0,50234.0,3.0,1988.0,-122.3558099,Multifamily LR (1-4),Low-Rise Multifamily,NORTHWEST,No,47.706376535000004,Compliant,1.0,8.260000000000002,"Multifamily Housing, Parking",43180.0,Multifamily Housing,86.5,1.0000212031064555,0.0,0.0,0.0,1184967.875
20232,4.0,93502.0,0.0,93502.0,8.0,1928.0,-122.31241,Multifamily MR (5-9),Mid-Rise Multifamily,NORTHEAST,No,47.66081998,Compliant,1.0,87.13499999999999,Multifamily Housing,93502.0,Multifamily Housing,91.0,0.5590895289409956,0.4409221085600168,0.0,0.0,3190117.875
20234,4.0,20260.0,0.0,20260.0,4.0,1909.0,-122.31282759,Multifamily LR (1-4),Low-Rise Multifamily,NORTHEAST,No,47.66109589,Compliant,1.0,4.415,"Multifamily Housing, Retail Store",12640.0,Multifamily Housing,,1.0000202825892723,0.0,0.0,0.0,633240.15625
20237,4.0,32960.0,0.0,32960.0,3.0,1900.0,-122.313482095,NonResidential,Retail Store,NORTHEAST,No,47.66032514,Compliant,1.0,5.9350000000000005,Retail Store,32960.0,Retail Store,67.5,1.0000217280749044,0.0,0.0,0.0,851433.0
20241,4.0,29636.0,0.0,29636.0,3.0,1921.0,-122.31392855,NonResidential,Other,NORTHEAST,No,47.660943520000004,Compliant,1.0,4.605,"Multifamily Housing, Other - Entertainment/Public Assembly",25096.0,Other - Entertainment/Public Assembly,,1.0000198270166145,0.0,0.0,0.0,660399.40625
20242,4.0,20571.0,0.0,20571.0,3.0,1930.0,-122.315806765,NonResidential,Hotel,NORTHEAST,No,47.66023318,Compliant,1.0,5.015000000000001,Hotel,20571.0,Hotel,70.5,1.0000203676327308,0.0,0.0,0.0,719585.34375
20243,4.0,23742.0,0.0,23742.0,4.0,1956.0,-122.31579676499999,Multifamily LR (1-4),Low-Rise Multifamily,NORTHEAST,No,47.659999459999995,Compliant,1.0,4.41,Multifamily Housing,23742.0,Multifamily Housing,89.5,1.0000210317297709,0.0,0.0,0.0,632972.1875
20246,4.0,22344.0,2793.0,19551.0,4.0,1964.0,-122.3169062,Multifamily LR (1-4),Low-Rise Multifamily,NORTHEAST,No,47.659067495,Compliant,1.0,4.515,Multifamily Housing,22344.0,Multifamily Housing,82.0,1.0000209341310942,0.0,0.0,0.0,647865.4375
20251,4.0,24492.0,1658.0,22834.0,3.0,1981.0,-122.3157865,Multifamily LR (1-4),Low-Rise Multifamily,NORTHEAST,No,47.659146425,Compliant,1.0,4.05,Multifamily Housing,21176.0,Multifamily Housing,68.0,1.0000209630601853,0.0,0.0,0.0,581379.8125
20252,4.0,31075.0,0.0,31075.0,5.0,1962.0,-122.31633264999999,Multifamily MR (5-9),Mid-Rise Multifamily,NORTHEAST,No,47.65892941,Compliant,1.0,4.695,Multifamily Housing,31075.0,Multifamily Housing,98.5,1.000020149655297,0.0,0.0,0.0,673088.4375
20258,4.0,28700.0,0.0,28700.0,3.0,1925.0,-122.3146866,Multifamily LR (1-4),Low-Rise Multifamily,NORTHEAST,No,47.658488215000006,Compliant,1.0,6.09,Multifamily Housing,28700.0,Multifamily Housing,48.5,1.0000205296903315,0.0,0.0,0.0,873734.5625
20263,4.0,22542.0,0.0,22542.0,3.0,1924.0,-122.31399485,Multifamily LR (1-4),Low-Rise Multifamily,NORTHEAST,No,47.658543609999995,Compliant,1.0,16.385,Multifamily Housing,22542.0,Multifamily Housing,93.5,0.6290134576666313,0.3710000522936558,0.0,0.0,680053.8125
20264,4.0,24680.0,0.0,24680.0,4.0,1923.0,-122.313976495,Multifamily LR (1-4),Low-Rise Multifamily,NORTHEAST,No,47.65873859,Compliant,1.0,21.354999999999997,Multifamily Housing,24680.0,Multifamily Housing,88.0,0.5681412782911149,0.43186985911029796,0.0,0.0,794058.65625
20265,4.0,63837.0,0.0,63837.0,8.0,1928.0,-122.3139616,Multifamily MR (5-9),Mid-Rise Multifamily,NORTHEAST,No,47.659571805,Compliant,1.0,58.885000000000005,"Medical Office, Multifamily Housing, Other - Restaurant/Bar",60799.0,Multifamily Housing,,0.6300162802935872,0.36999663206817196,0.0,0.0,2449203.375
20266,4.0,47992.0,0.0,47992.0,2.0,1926.0,-122.31239515000001,NonResidential,Worship Facility,NORTHEAST,No,47.65911241,Compliant,1.0,113.43,"Other, Worship Facility",37800.0,Worship Facility,18.0,0.319621285188815,0.6803853944724704,0.0,0.0,2956736.75
20267,4.0,22320.0,0.0,22320.0,3.0,1916.0,-122.31282825,Multifamily LR (1-4),Low-Rise Multifamily,NORTHEAST,No,47.65850901,Compliant,1.0,59.67,"Multifamily Housing, Retail Store",14206.0,Multifamily Housing,82.0,0.36001230068915363,0.6399948864365329,0.0,0.0,1634867.75
20273,4.0,28572.0,3663.5,24908.5,3.0,1993.0,-122.31406815,NonResidential,Residence Hall,NORTHEAST,No,47.657109215,Compliant,1.0,88.41999999999999,"Parking, Residence Hall/Dormitory",22000.0,Residence Hall/Dormitory,16.0,0.4431487499744297,0.5568604391661118,0.0,0.0,2706999.625
20274,4.0,26639.0,0.0,26639.0,4.0,1964.0,-122.31406985000001,Multifamily LR (1-4),Low-Rise Multifamily,NORTHEAST,No,47.657535685,Compliant,1.0,4.984999999999999,Multifamily Housing,26639.0,Multifamily Housing,83.5,1.0000209694307638,0.0,0.0,0.0,715327.0
20279,4.0,34735.0,3532.0,31203.0,4.0,1963.0,-122.31469195,Multifamily LR (1-4),Low-Rise Multifamily,NORTHEAST,No,47.65766492,Compliant,1.0,5.3,Multifamily Housing,27671.0,Multifamily Housing,79.5,1.0000196426500614,0.0,0.0,0.0,760462.5625
20280,4.0,25568.0,0.0,25568.0,4.0,1963.0,-122.31471195,Multifamily LR (1-4),Low-Rise Multifamily,NORTHEAST,No,47.65730754,Compliant,1.0,4.96,Multifamily Housing,20159.0,Multifamily Housing,88.5,1.0000201497588022,0.0,0.0,0.0,711857.15625
20281,4.0,25904.0,0.0,25904.0,3.0,1927.0,-122.31482275,Multifamily LR (1-4),Low-Rise Multifamily,NORTHEAST,No,47.657005084999994,Compliant,1.0,25.68,Multifamily Housing,25904.0,Multifamily Housing,87.0,0.5687261200581065,0.43128607565915644,0.0,0.0,955765.84375
20296,4.0,24548.0,0.0,24548.0,3.0,1941.0,-122.31706495,Multifamily LR (1-4),Low-Rise Multifamily,NORTHEAST,No,47.658090105,Compliant,1.0,5.445,Multifamily Housing,24548.0,Multifamily Housing,88.0,1.0000200788868265,0.0,0.0,0.0,781293.3125
20297,4.0,71827.0,9173.5,62653.5,9.0,1970.0,-122.31700620000001,Multifamily MR (5-9),Mid-Rise Multifamily,NORTHEAST,No,47.657667235000005,Compliant,1.0,12.495000000000001,"Multifamily Housing, Parking",53480.0,Multifamily Housing,82.5,1.0000196333035927,0.0,0.0,0.0,1792235.3125
20303,4.0,145350.0,20650.0,124700.0,6.0,2008.0,-122.3180453,Multifamily MR (5-9),Mid-Rise Multifamily,NORTHEAST,No,47.659737289999995,Compliant,1.0,38.865,"Multifamily Housing, Retail Store",141650.0,Multifamily Housing,,0.9254507289111661,0.07456745539795859,0.0,0.0,3732613.625
20304,4.0,169931.0,27714.0,142217.0,7.0,2004.0,-122.318481,Multifamily MR (5-9),Mid-Rise Multifamily,NORTHEAST,No,47.660856685,Compliant,1.0,22.25,Multifamily Housing,114503.0,Multifamily Housing,79.5,1.000021424544185,0.0,0.0,0.0,3191433.125
20307,4.0,69452.0,21666.0,47786.0,6.0,1998.0,-122.3182661,Multifamily MR (5-9),Mid-Rise Multifamily,NORTHEAST,No,47.65731286,Compliant,1.0,49.45,"Multifamily Housing, Parking",69452.0,Multifamily Housing,90.0,0.773327141436523,0.22668863203874812,0.0,0.0,2837041.25
20308,4.0,47791.0,13068.0,34723.0,6.0,1999.0,-122.3185416,Multifamily MR (5-9),Mid-Rise Multifamily,NORTHEAST,No,47.657079960000004,Compliant,1.0,8.11,"Multifamily Housing, Parking",47791.0,Multifamily Housing,100.0,1.0000209588963798,0.0,0.0,0.0,1162990.625
20309,5.0,29683.0,0.0,29683.0,4.0,1969.0,-122.3174764,Multifamily LR (1-4),Low-Rise Multifamily,NORTH,No,47.70796695999999,Compliant,1.0,9.05,Multifamily Housing,29683.0,Multifamily Housing,49.5,0.9517003666555657,0.04832012790128652,0.0,0.0,983492.84375
20310,1.0,40791.0,0.0,40791.0,8.0,2003.0,-122.38647759999999,Multifamily MR (5-9),Mid-Rise Multifamily,SOUTHWEST,No,47.556966810000006,Compliant,1.0,42.370000000000005,"Medical Office, Multifamily Housing, Parking",42077.0,Multifamily Housing,,0.621444709989772,0.37856862936670144,0.0,0.0,1733591.875
20311,6.0,56319.0,0.0,56319.0,5.0,1971.0,-122.35574925,Multifamily MR (5-9),Mid-Rise Multifamily,NORTHWEST,No,47.694584094999996,Compliant,1.0,50.535,Multifamily Housing,56319.0,Multifamily Housing,36.0,0.7293321922902185,0.2706823451304984,0.0,0.0,2596746.75
20312,6.0,30948.0,0.0,30948.0,4.0,1975.0,-122.394891,Multifamily LR (1-4),Low-Rise Multifamily,BALLARD,No,47.66965936,Compliant,1.0,4.185,Multifamily Housing,26761.5,Multifamily Housing,88.0,1.0000197295161422,0.0,0.0,0.0,600306.15625
